fullVisitorId,channelGrouping,hits_time,geoNetwork_country,geoNetwork_city,totals_totalTransactionRevenue,totals_transactions,totals_timeOnSite,totals_pageviews,date,visitId,hits_type,hits_product_productRefundAmount,hits_product_productQuantity,hits_product_productPrice,hits_product_productRevenue,hits_product_productSKU,hits_product_v2ProductName,hits_product_v2ProductCategory,hits_product_productVariant,hits_item_currencyCode,hits_item_itemQuantity,hits_item_itemRevenue,hits_transaction_transactionRevenue,hits_transaction_transactionId,hits_page_pageTitle,hits_page_searchKeyword,hits_page_pagePathLevel1
1460168623578804967,Referral,630518,United States,not available in demo dataset,120000000,1,631,15,20170625,1498435919,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706251486,Checkout Confirmation,,/ordercompleted.html
0694650707928589523,Referral,4449580,United States,not available in demo dataset,120000000,1,4930,41,20170625,1498439709,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706251582,Checkout Confirmation,,/ordercompleted.html
2059772032933034832,Referral,197052,United States,Mountain View,120000000,1,197,11,20170626,1498500398,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706262007,Checkout Confirmation,,/ordercompleted.html
918950311295372029,Referral,248682,United States,Sunnyvale,120000000,1,249,13,20170626,1498540441,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706262073,Checkout Confirmation,,/ordercompleted.html
5266892082756624645,Referral,1362967,United States,not available in demo dataset,120000000,1,1363,13,20170626,1498485680,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706262084,Checkout Confirmation,,/ordercompleted.html
9304340604763162502,Referral,184501,United States,not available in demo dataset,120000000,1,185,13,20170627,1498577443,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706272566,Checkout Confirmation,,/ordercompleted.html
5632307302054162017,Referral,314669,United States,Sunnyvale,120000000,1,315,15,20170627,1498586166,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706272579,Checkout Confirmation,,/ordercompleted.html
352214471435235889,Referral,1453630,United States,New York,120000000,1,1454,22,20170630,1498830093,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201706302477,Checkout Confirmation,,/ordercompleted.html
4582515024157052067,Organic Search,600924,United States,not available in demo dataset,120000000,1,645,22,20170702,1499021660,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707021544,Checkout Confirmation,,/ordercompleted.html
1318106923668268888,Referral,356468,United States,Oakland,120000000,1,356,10,20170705,1499279871,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707052411,Checkout Confirmation,,/ordercompleted.html
1111599682843496712,Referral,290471,United States,Cambridge,120000000,1,290,17,20170705,1499264206,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707052613,Checkout Confirmation,,/ordercompleted.html
175049360151954363,Referral,396216,United States,San Jose,120000000,1,396,25,20170705,1499316694,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707052672,Checkout Confirmation,,/ordercompleted.html
1598240995771065074,Referral,241049,United States,not available in demo dataset,120000000,1,241,10,20170707,1499448469,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707072143,Checkout Confirmation,,/ordercompleted.html
9756202106186308060,Referral,284230,United States,not available in demo dataset,120000000,1,321,22,20170708,1499520481,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707081648,Checkout Confirmation,,/ordercompleted.html
8684210112032611745,Referral,583307,United States,Mountain View,120000000,1,583,22,20170708,1499568639,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707081659,Checkout Confirmation,,/ordercompleted.html
7966535102088125610,Referral,703793,United States,Cupertino,120000000,1,761,21,20170709,1499663376,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707091781,Checkout Confirmation,,/ordercompleted.html
7732492765893840562,Referral,161648,United States,Santa Clara,120000000,1,162,12,20170711,1499837725,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707112624,Checkout Confirmation,,/ordercompleted.html
4229811018722234295,Direct,1168606,United States,Palo Alto,120000000,1,1169,14,20170712,1499899017,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707122334,Checkout Confirmation,,/ordercompleted.html
9674714182794148692,Referral,1824754,United States,San Francisco,120000000,1,1825,18,20170712,1499883018,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707122385,Checkout Confirmation,,/ordercompleted.html
0064261027716455382,Referral,333802,United States,not available in demo dataset,120000000,1,334,14,20170714,1500067326,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707142068,Checkout Confirmation,,/ordercompleted.html
2086704254068508139,Referral,131867,United States,Chicago,120000000,1,132,12,20170717,1500297950,PAGE,,1,119000000,120000000,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707172343,Checkout Confirmation,,/ordercompleted.html
2998434782260040555,Referral,1178427,United States,Kirkland,120000000,1,1191,21,20170717,1500316938,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707172524,Checkout Confirmation,,/ordercompleted.html
628180500276163946,Referral,299332,United States,not available in demo dataset,120000000,1,352,13,20170717,1500323109,PAGE,,1,119000000,120000000,GGOENEBQ078999,Nest® Cam Outdoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,120000000,ORD201707172548,Checkout Confirmation,,/ordercompleted.html
